Date,Source,Site ID,POC,Daily Mean PM10 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
1/7/2024,AQS,60374009,3,10,ug/m3 SC,9,Signal Hill (LBSH),1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.793713,-118.171019
1/8/2024,AQS,60374009,3,15,ug/m3 SC,14,Signal Hill (LBSH),1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.793713,-118.171019
1/9/2024,AQS,60374009,3,23,ug/m3 SC,21,Signal Hill (LBSH),1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.793713,-118.171019
1/10/2024,AQS,60374009,3,22,ug/m3 SC,20,Signal Hill (LBSH),1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.793713,-118.171019
1/11/2024,AQS,60374009,3,21,ug/m3 SC,19,Signal Hill (LBSH),1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.793713,-118.171019
1/12/2024,AQS,60374009,3,23,ug/m3 SC,21,Signal Hill (LBSH),1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.793713,-118.171019
1/13/2024,AQS,60374009,3,25,ug/m3 SC,23,Signal Hill (LBSH),1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.793713,-118.171019
1/14/2024,AQS,60374009,3,25,ug/m3 SC,23,Signal Hill (LBSH),1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.793713,-118.171019
1/15/2024,AQS,60374009,3,30,ug/m3 SC,28,Signal Hill (LBSH),1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.793713,-118.171019
1/16/2024,AQS,60374009,3,36,ug/m3 SC,33,Signal Hill (LBSH),1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.793713,-118.171019
1/17/2024,AQS,60374009,3,25,ug/m3 SC,23,Signal Hill (LBSH),1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.793713,-118.171019
1/18/2024,AQS,60374009,3,18,ug/m3 SC,17,Signal Hill (LBSH),1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.793713,-118.171019
1/19/2024,AQS,60374009,3,23,ug/m3 SC,21,Signal Hill (LBSH),1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.793713,-118.171019
1/20/2024,AQS,60374009,3,12,ug/m3 SC,11,Signal Hill (LBSH),1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.793713,-118.171019
1/21/2024,AQS,60374009,3,6,ug/m3 SC,6,Signal Hill (LBSH),1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.793713,-118.171019
1/22/2024,AQS,60374009,3,5,ug/m3 SC,5,Signal Hill (LBSH),1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.793713,-118.171019
1/23/2024,AQS,60374009,3,14,ug/m3 SC,13,Signal Hill (LBSH),1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.793713,-118.171019
1/24/2024,AQS,60374009,3,16,ug/m3 SC,15,Signal Hill (LBSH),1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.793713,-118.171019
1/25/2024,AQS,60374009,3,9,ug/m3 SC,8,Signal Hill (LBSH),1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.793713,-118.171019
1/26/2024,AQS,60374009,3,19,ug/m3 SC,18,Signal Hill (LBSH),1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.793713,-118.171019
1/27/2024,AQS,60374009,3,24,ug/m3 SC,22,Signal Hill (LBSH),1,100,81102,PM10 Total 0-10um STP,122,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.793713,-118.171019
